,PDF,Palabra,Frecuencia
1047,PSOE,retroceso,2
1048,PSOE,públicas,95
1049,PSOE,próximas,4
1050,PSOE,juego,7
1051,PSOE,visto,8
1052,PSOE,sucesivamente,1
1053,PSOE,caían,1
1054,PSOE,intenta,1
1055,PSOE,extenderse,1
1056,PSOE,si,23
1057,PSOE,españaun,1
1058,PSOE,sucumbe,1
1059,PSOE,embestida,1
1060,PSOE,contrario,1
1061,PSOE,muro,1
1062,PSOE,frena,1
1063,PSOE,extremismo,2
1064,PSOE,planta,2
1065,PSOE,retroceder,3
1066,PSOE,reacción,3
1067,PSOE,creen,1
1068,PSOE,quieren,3
1069,PSOE,anegados,1
1070,PSOE,dique,1
1071,PSOE,frene,1
1072,PSOE,haga,3
1073,PSOE,pueden,22
1074,PSOE,contar,13
1075,PSOE,obrero,9
1076,PSOE,frenando,1
1077,PSOE,acelerándolo,1
1078,PSOE,sabido,2
1079,PSOE,acelerar,7
1080,PSOE,cambios,25
1081,PSOE,necesitamos,11
1082,PSOE,aprobar,8
1083,PSOE,aún,12
1084,PSOE,queda,4
1085,PSOE,lograr,44
1086,PSOE,aspiraciones,3
1087,PSOE,encuentren,3
1088,PSOE,división,5
1089,PSOE,mentira,1
1090,PSOE,confrontación,3
1091,PSOE,miedo,3
1092,PSOE,inocular,1
1093,PSOE,unido,4
1094,PSOE,cierra,1
1095,PSOE,brechas,11
1096,PSOE,empeñan,1
1097,PSOE,profundizar,5
1098,PSOE,institucional,18
1099,PSOE,presentamos,3
1100,PSOE,omisiones,1
1101,PSOE,exclusiones,1
1102,PSOE,unir,1
1103,PSOE,territorios,23
1104,PSOE,pregunta,1
1105,PSOE,nadie,9
1106,PSOE,orientación,15
1107,PSOE,sexual,37
1108,PSOE,ideología,1
1109,PSOE,creencias,3
1110,PSOE,mayorías,2
1111,PSOE,amplísima,1
1112,PSOE,reconoce,7
1113,PSOE,misma,14
1114,PSOE,lugar,24
1115,PSOE,ecologista,2
1116,PSOE,europeísta,1
1117,PSOE,cree,4
1118,PSOE,herramienta,16
1119,PSOE,alimenta,1
1120,PSOE,entendimiento,2
1121,PSOE,promete,1
1122,PSOE,levanta,1
1123,PSOE,ojos,1
1124,PSOE,injusticia,1
1125,PSOE,quiere,5
1126,PSOE,seguida,1
1127,PSOE,liderados,2
1128,PSOE,funciona,2
1129,PSOE,análisis,12
1130,PSOE,especializados,7
1131,PSOE,realizados,6
1132,PSOE,certifican,1
1133,PSOE,buenos,1
1134,PSOE,avalan,2
1135,PSOE,permitido,20
1136,PSOE,responder,10
1137,PSOE,eficacia,16
1138,PSOE,urgente,6
1139,PSOE,perder,3
1140,PSOE,vista,13
1141,PSOE,importante,31
1142,PSOE,presenta,4
1143,PSOE,récord,5
1144,PSOE,creación,78
1145,PSOE,superávit,3
1146,PSOE,balanza,3
1147,PSOE,pagos,5
1148,PSOE,inflació,1
1149,PSOE,contenida,1
1150,PSOE,además,79
1151,PSOE,cumplimiento,24
1152,PSOE,objetivos,37
1153,PSOE,responsabilidad,16
1154,PSOE,fiscal,29
1155,PSOE,atracción,14
1156,PSOE,inversión,74
1157,PSOE,talento,41
1158,PSOE,contraposición,1
1159,PSOE,fallidas,1
1160,PSOE,desarrollado,11
1161,PSOE,responsable,12
1162,PSOE,coherente,5
1163,PSOE,uesta,1
1164,PSOE,realizado,7
1165,PSOE,honesta,3
1166,PSOE,eficaz,14
1167,PSOE,desplegado,6
1168,PSOE,clara,7
1169,PSOE,diferente,4
1170,PSOE,económicas,18
1171,PSOE,década,13
1172,PSOE,perdida,6
1173,PSOE,ejercido,3
1174,PSOE,llevar,13
1175,PSOE,cabo,24
1176,PSOE,reformas,34
1177,PSOE,alineada,12
1178,PSOE,acordada,3
1179,PSOE,organismos,18
1180,PSOE,voluntad,7
1181,PSOE,desarrollar,31
1182,PSOE,base,33
1183,PSOE,económicos,20
1184,PSOE,gobernando,1
1185,PSOE,mayorí,1
1186,PSOE,gracias,35
1187,PSOE,tres,26
1188,PSOE,claros,5
1189,PSOE,estructurales,11
1190,PSOE,modernizadoras,1
1191,PSOE,papel,47
1192,PSOE,cuarta,3
1193,PSOE,euro,3
1194,PSOE,podido,5
1195,PSOE,precedentes,11
1196,PSOE,planteado,3
1197,PSOE,ambicioso,9
1198,PSOE,positivos,10
1199,PSOE,tecnológico,20
1200,PSOE,adoptadas,8
1201,PSOE,amortiguar,5
1202,PSOE,acontecimientos,1
1203,PSOE,externos,1
1204,PSOE,manteniendo,6
1205,PSOE,rentas,11
1206,PSOE,inversores,6
1207,PSOE,avales,6
1208,PSOE,ico,7
1209,PSOE,prestación,28
1210,PSOE,eficaces,7
1211,PSOE,recuperació,1
1212,PSOE,renta,17
1213,PSOE,disponible,8
1214,PSOE,resultado,7
1215,PSOE,incluso,12
1216,PSOE,complejo,3
1217,PSOE,contundentes,1
1218,PSOE,escalada,1
1219,PSOE,precios,12
1220,PSOE,contener,4
1221,PSOE,inflación,5
1222,PSOE,competitividad,26
1223,PSOE,efecto,7
1224,PSOE,solución,11
1225,PSOE,ibérica,2
1226,PSOE,bajar,3
1227,PSOE,precio,8
1228,PSOE,electricidad,3
1229,PSOE,fuertes,6
1230,PSOE,fiscalidad,11
1231,PSOE,energé,1
1232,PSOE,tica,2
1233,PSOE,sectores,56
1234,PSOE,afectados,4
1235,PSOE,subida,13
1236,PSOE,costes,17
1237,PSOE,industria,47
1238,PSOE,electro,1
1239,PSOE,gas,2
1240,PSOE,etc,18
1241,PSOE,ahorro,8
1242,PSOE,millones,79
1243,PSOE,euros,60
1244,PSOE,impulsado,22
1245,PSOE,fondos,31
1246,PSOE,next,16
1247,PSOE,generation,14
1248,PSOE,aumentando,13
1249,PSOE,despu,1
1250,PSOE,és,2
1251,PSOE,iniciada,3
1252,PSOE,caída,2
1253,PSOE,parálisis,1
1254,PSOE,reformista,1
1255,PSOE,últimos,30
1256,PSOE,posicionar,5
1257,PSOE,normativo,12
1258,PSOE,favorable,3
1259,PSOE,atraer,6
1260,PSOE,m,12
1261,PSOE,ayor,1
1262,PSOE,menor,23
1263,PSOE,después,11
1264,PSOE,pib,14
1265,PSOE,acelerado,1
1266,PSOE,principios,31
1267,PSOE,llevando,6
1268,PSOE,nacionales,9
1269,PSOE,públicos,102
1270,PSOE,privados,8
1271,PSOE,or,10
1272,PSOE,sitúa,9
1273,PSOE,bajas,7
1274,PSOE,ue,27
1275,PSOE,consiguiente,1
1276,PSOE,ganancia,2
1277,PSOE,cuota,4
1278,PSOE,registra,1
1279,PSOE,máximos,3
1280,PSOE,históricos,2
1281,PSOE,afiliados,3
1282,PSOE,quincena,1
1283,PSOE,junio,10
1284,PSOE,llegamos,3
1285,PSOE,llegábamos,1
1286,PSOE,trabajador,6
1287,PSOE,as,49
1288,PSOE,contrato,7
1289,PSOE,indefinido,2
1290,PSOE,entrada,9
1291,PSOE,vigor,4
1292,PSOE,enero,4
1293,PSOE,salario,6
1294,PSOE,interprofesional,3
1295,PSOE,bajada,4
1296,PSOE,temporalidad,4
1297,PSOE,despliegue,25
1298,PSOE,directo,5
1299,PSOE,positivo,3
1300,PSOE,térmi,1
1301,PSOE,riesgo,27
1302,PSOE,exclusión,37
1303,PSOE,orientada,5
1304,PSOE,jurídica,11
1305,PSOE,basada,18
1306,PSOE,autón,1
1307,PSOE,omos,1
1308,PSOE,estructural,11
1309,PSOE,da,11
1310,PSOE,visibles,1
1311,PSOE,viene,1
1312,PSOE,ayuda,25
1313,PSOE,solvencia,2
1314,PSOE,avalados,1
1315,PSOE,liquidez,1
1316,PSOE,clima,11
1317,PSOE,proyectos,79
1318,PSOE,financiados,2
1319,PSOE,apoyar,24
1320,PSOE,tractores,3
1321,PSOE,pymes,17
1322,PSOE,clave,34
1323,PSOE,internacionalización,14
1324,PSOE,competitivas,5
1325,PSOE,exportar,2
1326,PSOE,productos,36
1327,PSOE,profesionales,63
1328,PSOE,ventaja,3
1329,PSOE,relativa,4
1330,PSOE,atrae,1
1331,PSOE,claves,7
1332,PSOE,poder,48
1333,PSOE,liderar,3
1334,PSOE,tecnológicos,14
1335,PSOE,produciendo,3
1336,PSOE,cum,1
1337,PSOE,plir,1
1338,PSOE,fiscales,11
1339,PSOE,aumento,19
1340,PSOE,ingresos,22
1341,PSOE,respecto,18
1342,PSOE,subir,1
1343,PSOE,afloramiento,2
1344,PSOE,sumergida,4
1345,PSOE,modo,32
1346,PSOE,previo,1
1347,PSOE,buena,9
1348,PSOE,tesoro,3
1349,PSOE,limitado,3
1350,PSOE,exposición,2
1351,PSOE,deuda,6
1352,PSOE,tipos,11
1353,PSOE,interés,17
1354,PSOE,ello,124
1355,PSOE,mantener,13
1356,PSOE,mercados,21
1357,PSOE,europ,2
1358,PSOE,eos,2
1359,PSOE,progresista,3
1360,PSOE,reducir,47
1361,PSOE,indicadores,11
1362,PSOE,implementado,3
1363,PSOE,totalmente,1
1364,PSOE,diferentes,31
1365,PSOE,aplicadas,4
1366,PSOE,llevaron,1
1367,PSOE,incremento,23
1368,PSOE,instrumentos,32
1369,PSOE,significativamente,3
1370,PSOE,femenina,6
1371,PSOE,pues,9
1372,PSOE,tos,3
1373,PSOE,directivos,6
1374,PSOE,ocde,1
1375,PSOE,finalmente,3
1376,PSOE,relativos,1
1377,PSOE,trans,4
1378,PSOE,ición,3
1379,PSOE,aumentado,8
1380,PSOE,penetración,2
1381,PSOE,competencias,37
1382,PSOE,especial,73
1383,PSOE,pue,3
1384,PSOE,sto,2
1385,PSOE,índice,3
1386,PSOE,elaborado,1
1387,PSOE,comisión,12
1388,PSOE,desi,3
1389,PSOE,resiliencia,27
1390,PSOE,sigue,7
1391,PSOE,siendo,34
1392,PSOE,hoja,4
1393,PSOE,ruta,6
1394,PSOE,continuar,18
1395,PSOE,mejorando,26
1396,PSOE,posicionando,2
1397,PSOE,estratégica,17
1398,PSOE,movilizando,2
1399,PSOE,inversiones,40
1400,PSOE,total,25
1401,PSOE,millo,1
1402,PSOE,nes,3
1403,PSOE,concretan,1
1404,PSOE,conectividad,22
1405,PSOE,territorio,57
1406,PSOE,ferroviarias,3
1407,PSOE,techos,1
1408,PSOE,solares,1
1409,PSOE,renovación,15
1410,PSOE,recarga,4
1411,PSOE,eléctrica,3
1412,PSOE,vehículos,11
1413,PSOE,sustitución,3
1414,PSOE,parque,14
1415,PSOE,aut,2
1416,PSOE,omovilístico,1
1417,PSOE,plazas,22
1418,PSOE,escolarización,6
1419,PSOE,emisiones,13
1420,PSOE,ciudades,28
1421,PSOE,administra,3
1422,PSOE,ción,13
1423,PSOE,equipos,6
1424,PSOE,punta,2
1425,PSOE,hospitales,3
1426,PSOE,capilaridad,2
1427,PSOE,envergadura,1
1428,PSOE,carácter,13
1429,PSOE,tractor,3
1430,PSOE,transformar,5
1431,PSOE,automovilística,2
1432,PSOE,perte,32
1433,PSOE,vec,3
1434,PSOE,hidrógeno,5
1435,PSOE,almacenamiento,3
1436,PSOE,erha,2
1437,PSOE,vanguard,1
1438,PSOE,ia,19
1439,PSOE,industrias,16
1440,PSOE,agroalimentaria,7
1441,PSOE,naval,2
1442,PSOE,aeroespacial,5
1443,PSOE,chip,3
1444,PSOE,descarbonizar,1
1445,PSOE,culturales,35
1446,PSOE,creatividad,4
1447,PSOE,digitalizar,1
1448,PSOE,ciclo,16
1449,PSOE,osicionando,1
1450,PSOE,líderes,5
1451,PSOE,atrayendo,2
1452,PSOE,culminación,2
1453,PSOE,permitirá,15
1454,PSOE,creando,8
1455,PSOE,aumentan,3
1456,PSOE,do,12
1457,PSOE,capital,9
1458,PSOE,humano,13
1459,PSOE,investigación,56
1460,PSOE,científica,12
1461,PSOE,personales,2
1462,PSOE,reforzado,14
1463,PSOE,negociada,1
1464,PSOE,recomendaciones,15
1465,PSOE,apostar,4
1466,PSOE,privada,10
1467,PSOE,multitud,2
1468,PSOE,pension,1
1469,PSOE,concursal,1
1470,PSOE,universidades,20
1471,PSOE,audiovisual,25
1472,PSOE,telecomunicaciones,8
1473,PSOE,leyes,17
1474,PSOE,impulsa,8
1475,PSOE,sirviendo,1
1476,PSOE,crear,10
1477,PSOE,cualificación,7
1478,PSOE,productivas,4
1479,PSOE,ás,2
1480,PSOE,ofrecen,4
1481,PSOE,apoy,2
1482,PSOE,otorgándoles,1
1483,PSOE,sentado,2
1484,PSOE,bases,11
1485,PSOE,crec,1
1486,PSOE,abordado,3
1487,PSOE,venía,1
1488,PSOE,di,1
1489,PSOE,álogo,1
1490,PSOE,esfuerzo,12
1491,PSOE,priva,2
1492,PSOE,saber,2
1493,PSOE,definir,3
1494,PSOE,ejecutar,1
1495,PSOE,aprobación,32
1496,PSOE,consecutiva,3
1497,PSOE,presupuestos,8
1498,PSOE,pactados,2
1499,PSOE,dialogados,2
1500,PSOE,congreso,11
1501,PSOE,diputados,9
1502,PSOE,responsables,5
1503,PSOE,dirigido,1
1504,PSOE,ociales,2
1505,PSOE,incrementado,9
1506,PSOE,partidas,4
1507,PSOE,vertebrar,1
1508,PSOE,violenc,1
1509,PSOE,incertidumbre,4
1510,PSOE,llevarla,1
1511,PSOE,capacidad,34
1512,PSOE,logrando,4
1513,PSOE,liderado,9
1514,PSOE,articulación,5
1515,PSOE,normativos,7
1516,PSOE,fortaleza,4
1517,PSOE,técnica,3
1518,PSOE,propuesta,15
1519,PSOE,constructiva,1
1520,PSOE,factores,9
1521,PSOE,permiti,1
1522,PSOE,ocupar,1
1523,PSOE,prominente,1
1524,PSOE,distintas,16
1525,PSOE,influencia,10
1526,PSOE,foros,7
1527,PSOE,preciso,7
1528,PSOE,proporcionar,7
1529,PSOE,ciudadan,22
1530,PSOE,ía,26
1531,PSOE,tranquilidad,2
1532,PSOE,quedado,5
1533,PSOE,tramitación,10
1534,PSOE,parlamentaria,2
1535,PSOE,completado,1
1536,PSOE,reglamentario,1
1537,PSOE,necesita,9
1538,PSOE,disponer,13
1539,PSOE,despl,2
1540,PSOE,egar,1
1541,PSOE,debe,54
1542,PSOE,complet,1
1543,PSOE,ado,4
1544,PSOE,aspectos,8
1545,PSOE,culminar,9
1546,PSOE,acompañar,8
1547,PSOE,inversione,1
1548,PSOE,financiadas,1
1549,PSOE,paquete,6
1550,PSOE,adoptado,3
1551,PSOE,periodo,8
1552,PSOE,irá,2
1553,PSOE,desplegando,7
1554,PSOE,sost,2
1555,PSOE,enibilidad,1
1556,PSOE,parar,1
1557,PSOE,volver,4
1558,PSOE,derogar,5
1559,PSOE,inseguridad,5
1560,PSOE,aportaciones,2
1561,PSOE,privadas,6
1562,PSOE,técnico,7
1563,PSOE,ejecutando,2
1564,PSOE,refleja,1
1565,PSOE,expectativas,5
1566,PSOE,prioridades,12
1567,PSOE,segui,1
1568,PSOE,modernizando,8
1569,PSOE,volviendo,1
1570,PSOE,cometer,1
1571,PSOE,errores,1
1572,PSOE,dudas,1
1573,PSOE,inc,1
1574,PSOE,ertidumbres,1
1575,PSOE,letales,2
1576,PSOE,debemos,29
1577,PSOE,exitosa,2
1578,PSOE,econom,3
1579,PSOE,prioritario,3
1580,PSOE,plenamente,5
1581,PSOE,completar,6
1582,PSOE,ferroviarios,4
1583,PSOE,recuperar,15
1584,PSOE,rehabilitar,3
1585,PSOE,privado,10
1586,PSOE,corrección,2
1587,PSOE,rápida,7
1588,PSOE,desequilibrios,2
1589,PSOE,asegurar,26
1590,PSOE,estabilización,5
1591,PSOE,tado,2
1592,PSOE,respondiendo,4
1593,PSOE,coherencia,5
1594,PSOE,puedan,57
1595,PSOE,presentarse,1
1596,PSOE,próxima,28
1597,PSOE,aumentar,17
1598,PSOE,nivel,45
1599,PSOE,producto,5
1600,PSOE,bruto,3
1601,PSOE,porcentuales,2
1602,PSOE,duplicar,3
1603,PSOE,alineamiento,2
1604,PSOE,alcanzando,4
1605,PSOE,debajo,2
1606,PSOE,sostenido,3
1607,PSOE,juega,1
1608,PSOE,pape,1
1609,PSOE,contribuir,21
1610,PSOE,sistemas,41
1611,PSOE,procesos,49
1612,PSOE,agilización,6
1613,PSOE,procedimientos,15
1614,PSOE,utomatización,1
1615,PSOE,eliminación,14
1616,PSOE,burocracia,4
1617,PSOE,aprovechar,15
1618,PSOE,productivos,7
1619,PSOE,pérdida,7
1620,PSOE,ineficiencias,1
1621,PSOE,derivadas,8
1622,PSOE,papeleo,1
1623,PSOE,innecesario,1
1624,PSOE,funcionamiento,15
1625,PSOE,democr,2
1626,PSOE,ático,1
1627,PSOE,incorporación,26
1628,PSOE,autónom,2
1629,PSOE,tamaño,2
1630,PSOE,resili,1
1631,PSOE,encia,1
1632,PSOE,particular,15
1633,PSOE,favorecer,11
1634,PSOE,supone,23
1635,PSOE,ecosistema,13
1636,PSOE,empresariales,14
1637,PSOE,colaboración,68
1638,PSOE,formas,23
1639,PSOE,autónomo,6
1640,PSOE,desigualdades,16
1641,PSOE,seguirá,4
1642,PSOE,central,9
1643,PSOE,avanzad,1
1644,PSOE,embargo,7
1645,PSOE,recorrer,2
1646,PSOE,plazo,19
1647,PSOE,aproveche,1
1648,PSOE,activas,5
1649,PSOE,seguirán,1
1650,PSOE,programas,92
1651,PSOE,atenderá,1
1652,PSOE,preocupaciones,2
1653,PSOE,invertir,4
1654,PSOE,recualificación,7
1655,PSOE,vivie,1
1656,PSOE,nda,1
1657,PSOE,ambiciosa,8
1658,PSOE,facilitar,31
1659,PSOE,compra,9
1660,PSOE,marcos,5
1661,PSOE,vitales,11
1662,PSOE,favorezcan,7
1663,PSOE,natalidad,2
1664,PSOE,flexibilidad,7
1665,PSOE,conciliación,15
1666,PSOE,ciuda,2
1667,PSOE,des,8
1668,PSOE,sanas,1
1669,PSOE,conectados,2
1670,PSOE,moderna,7
1671,PSOE,empleos,20
1672,PSOE,estables,3
1673,PSOE,limpio,1
1674,PSOE,sano,2
1675,PSOE,nu,1
1676,PSOE,estros,1
1677,PSOE,hijos,17
1678,PSOE,hijas,14
1679,PSOE,nietas,1
1680,PSOE,nietos,1
1681,PSOE,punto,17
1682,PSOE,centrarse,1
1683,PSOE,f,6
1684,PSOE,undamental,1
1685,PSOE,aumenta,3
1686,PSOE,peso,6
1687,PSOE,relacionada,3
1688,PSOE,seniors,1
1689,PSOE,prever,1
1690,PSOE,acciones,34
1691,PSOE,concretas,6
1692,PSOE,acompañarles,1
1693,PSOE,digit,2
1694,PSOE,trato,19
1695,PSOE,preferente,3
1696,PSOE,presenciales,4
1697,PSOE,deberá,5
1698,PSOE,físicas,4
1699,PSOE,rincones,1
1700,PSOE,garantizando,31
1701,PSOE,tod,2
1702,PSOE,permitirán,3
1703,PSOE,fijar,5
1704,PSOE,poblac,1
1705,PSOE,ión,11
1706,PSOE,cerrar,3
1707,PSOE,campo,4
1708,PSOE,ciudad,2
1709,PSOE,dar,25
1710,PSOE,población,54
1711,PSOE,aquellas,29
1712,PSOE,construyendo,4
1713,PSOE,cohesionado,3
1714,PSOE,convertirse,5
1715,PSOE,líder,4
1716,PSOE,lograremos,3
1717,PSOE,proporcione,1
1718,PSOE,continuará,2
1719,PSOE,retomado,1
1720,PSOE,lograda,1
1721,PSOE,llegada,8
1722,PSOE,truncada,2
1723,PSOE,siguió,1
1724,PSOE,converger,1
1725,PSOE,economías,2
1726,PSOE,das,2
1727,PSOE,fortalezas,4
1728,PSOE,siguientes,12
1729,PSOE,nueve,1
1730,PSOE,funda,1
1731,PSOE,prolongue,1
1732,PSOE,permita,44
1733,PSOE,exige,4
1734,PSOE,públ,3
1735,PSOE,icos,2
1736,PSOE,ratios,4
1737,PSOE,déficit,7
1738,PSOE,línea,43
1739,PSOE,reglas,8
1740,PSOE,minimizar,1
1741,PSOE,financieros,10
1742,PSOE,fluctuaciones,1
1743,PSOE,cíclicas,1
1744,PSOE,obteniendo,1
1745,PSOE,creci,1
1746,PSOE,miento,2
1747,PSOE,plano,2
1748,PSOE,financiero,8
1749,PSOE,mediante,102
1750,PSOE,escucha,2
1751,PSOE,luchando,6
1752,PSOE,fraude,7
1753,PSOE,umergida,1
1754,PSOE,incrementar,13
1755,PSOE,permitir,15
1756,PSOE,financiar,7
1757,PSOE,velaremos,2
1758,PSOE,pa,7
1759,PSOE,rámetros,1
1760,PSOE,libro,4
1761,PSOE,trabajado,10
1762,PSOE,má,3
1763,PSOE,directamente,7
1764,PSOE,implicados,11
1765,PSOE,sostenibles,18
1766,PSOE,bonos,6
1767,PSOE,verdes,7
1768,PSOE,apoyando,29
1769,PSOE,movilización,2
1770,PSOE,ecol,1
1771,PSOE,ógica,1
1772,PSOE,evaluación,23
1773,PSOE,riesgos,18
1774,PSOE,mundial,17
1775,PSOE,realista,1
1776,PSOE,compatible,4
1777,PSOE,posicione,1
1778,PSOE,avanzados,4
1779,PSOE,atractivos,1
1780,PSOE,productiva,3
1781,PSOE,llenando,1
1782,PSOE,hucha,4
1783,PSOE,pla,2
1784,PSOE,zo,1
1785,PSOE,dignas,3
1786,PSOE,dizaremos,1
1787,PSOE,desarrollando,22
1788,PSOE,segundo,7
1789,PSOE,posibilidades,15
1790,PSOE,jubilación,14
1791,PSOE,pactada,1
1792,PSOE,pr,6
1793,PSOE,oporciona,1
1794,PSOE,traduciendo,1
1795,PSOE,inversor,3
1796,PSOE,extender,5
1797,PSOE,fase,5
1798,PSOE,alcista,1
1799,PSOE,servirnos,1
1800,PSOE,retomar,2
1801,PSOE,convergencia,2
1802,PSOE,gestionada,3
1803,PSOE,grados,2
1804,PSOE,activar,2
1805,PSOE,círculo,4
1806,PSOE,virtuoso,4
1807,PSOE,colocación,2
1808,PSOE,alineándolo,2
1809,PSOE,eliminar,11
1810,PSOE,larga,10
1811,PSOE,duración,9
1812,PSOE,aprovecha,1
1813,PSOE,alinear,3
1814,PSOE,niveles,21
1815,PSOE,paro,8
1816,PSOE,componentes,3
1817,PSOE,ajuste,5
1818,PSOE,integrado,6
1819,PSOE,información,55
1820,PSOE,sepe,1
1821,PSOE,mejoraremos,9
1822,PSOE,mecanismo,10
1823,PSOE,demanda,18
1824,PSOE,matching,1
1825,PSOE,integración,27
1826,PSOE,tesorería,1
1827,PSOE,nformación,1
1828,PSOE,vacantes,2
1829,PSOE,demandantes,3
1830,PSOE,perfiles,7
1831,PSOE,formativos,6
1832,PSOE,introducción,2
1833,PSOE,herramientas,30
1834,PSOE,desempleadas,3
1835,PSOE,cortos,2
1836,PSOE,microacreditaciones,2
1837,PSOE,garantizándoles,2
1838,PSOE,adecuada,14
1839,PSOE,choque,6
1840,PSOE,pack,2
1841,PSOE,opciones,7
1842,PSOE,pertes,2
1843,PSOE,promover,31
1844,PSOE,v,3
1845,PSOE,pondremos,8
1846,PSOE,prácticas,12
1847,PSOE,smi,4
1848,PSOE,ss,2
1849,PSOE,cubiertos,1
1850,PSOE,mentores,1
1851,PSOE,tutores,1
1852,PSOE,año,43
1853,PSOE,desarrollaremos,12
1854,PSOE,garantizados,3
1855,PSOE,pequeña,2
1856,PSOE,mediana,2
1857,PSOE,mantendremos,4
1858,PSOE,centralidad,2
1859,PSOE,laborales,19
1860,PSOE,viii,1
1861,PSOE,garantizaremos,2
1862,PSOE,estatuto,11
1863,PSOE,acompase,1
1864,PSOE,medida,25
1865,PSOE,tambien,1
1866,PSOE,ix,1
1867,PSOE,parados,1
1868,PSOE,incentivos,13
1869,PSOE,beneficiarios,5
1870,PSOE,subsidios,2
1871,PSOE,obtendremos,1
1872,PSOE,adenda,3
1873,PSOE,completando,2
1874,PSOE,ejecución,17
1875,PSOE,curso,6
1876,PSOE,vehículo,4
1877,PSOE,eléctrico,9
1878,PSOE,conectado,3
1879,PSOE,vanguardia,16
1880,PSOE,descarbonización,13
1881,PSOE,microprocesadores,1
1882,PSOE,fondo,29
1883,PSOE,contracíclico,1
1884,PSOE,reincorporación,1
1885,PSOE,extranjeras,3
1886,PSOE,crearemos,10
1887,PSOE,ventanilla,3
1888,PSOE,agilizar,4
1889,PSOE,com,1
1890,PSOE,patible,1
1891,PSOE,soc,3
1892,PSOE,ial,2
1893,PSOE,tecnológicas,13
1894,PSOE,ciudada,1
1895,PSOE,nía,2
1896,PSOE,establecer,19
1897,PSOE,legislativo,6
1898,PSOE,ofrezca,1
1899,PSOE,doble,12
1900,PSOE,brindará,1
1901,PSOE,jur,1
1902,PSOE,ídica,1
1903,PSOE,fomentando,20
1904,PSOE,estimación,1
1905,PSOE,evaluaci,1
1906,PSOE,ón,22
1907,PSOE,coordinada,7
1908,PSOE,distintos,22
1909,PSOE,mecanismos,31
1910,PSOE,favoreciendo,8
1911,PSOE,reciclaje,5
1912,PSOE,inserción,11
1913,PSOE,acceder,18
1914,PSOE,regiones,2
1915,PSOE,af,1
1916,PSOE,ectados,1
1917,PSOE,deje,1
1918,PSOE,aceler,1
1919,PSOE,exponencialmente,3
1920,PSOE,abordar,26
1921,PSOE,encauzar,1
1922,PSOE,proteja,5
1923,PSOE,impulse,8
1924,PSOE,digitalizaci,1
1925,PSOE,pyme,5
1926,PSOE,culminaremos,3
1927,PSOE,resilientes,1
1928,PSOE,contribuyan,10
1929,PSOE,industrialización,1
1930,PSOE,stratégica,1
1931,PSOE,emblemáticos,3
1932,PSOE,disruptivas,2
1933,PSOE,computación,4
1934,PSOE,comunicac,1
1935,PSOE,iones,4
1936,PSOE,cuántica,3
1937,PSOE,neurociencia,1
1938,PSOE,neurotecnologías,2
1939,PSOE,algoritmos,8
1940,PSOE,diseño,30
1941,PSOE,fabricación,5
1942,PSOE,adecuado,12
1943,PSOE,regulación,22
1944,PSOE,supervisión,7
1945,PSOE,democráticos,4
1946,PSOE,apoyaremos,10
1947,PSOE,age,2
1948,PSOE,ncia,1
1949,PSOE,agencia,18
1950,PSOE,pañola,1
1951,PSOE,autoridad,12
1952,PSOE,democrátic,1
1953,PSOE,exigencias,5
1954,PSOE,reglamento,6
1955,PSOE,comunitario,2
1956,PSOE,carta,9
1957,PSOE,ordenamiento,7
1958,PSOE,jurídico,10
1959,PSOE,meno,1
1960,PSOE,res,6
1961,PSOE,biología,1
1962,PSOE,sintética,1
1963,PSOE,realidades,10
1964,PSOE,inmersivas,1
1965,PSOE,plataformas,7
1966,PSOE,generativa,2
1967,PSOE,convocaremos,2
1968,PSOE,grupo,10
1969,PSOE,expertos,2
1970,PSOE,articular,8
1971,PSOE,ultrarrápida,1
1972,PSOE,continuando,4
1973,PSOE,fibra,5
1974,PSOE,óptica,4
1975,PSOE,opción,6
1976,PSOE,satelital,2
1977,PSOE,posiciona,2
1978,PSOE,remos,11
1979,PSOE,hub,8
1980,PSOE,incluyendo,22
1981,PSOE,cables,2
1982,PSOE,submarinos,3
1983,PSOE,cnología,1
1984,PSOE,pueda,17
1985,PSOE,desarrollarse,3
1986,PSOE,ofrecer,9
1987,PSOE,in,9
1988,PSOE,corporando,1
1989,PSOE,funcionalidades,2
1990,PSOE,carpeta,5
1991,PSOE,ampliaremos,1
1992,PSOE,gestiones,3
1993,PSOE,realizar,18
1994,PSOE,fácilmente,2
1995,PSOE,clic,3
1996,PSOE,cursos,4
1997,PSOE,programación,11
1998,PSOE,robótica,3
1999,PSOE,escuelas,9
2000,PSOE,iegue,1
2001,PSOE,especiales,6
2002,PSOE,acompañamiento,8
2003,PSOE,proc,2
2004,PSOE,dispone,3
2005,PSOE,rico,1
2006,PSOE,diversificado,2
2007,PSOE,uenta,1
2008,PSOE,agroalimentar,1
2009,PSOE,vibrante,1
2010,PSOE,startups,4
2011,PSOE,compiten,1
2012,PSOE,escenario,3
2013,PSOE,seguiremos,37
2014,PSOE,apoyándolas,1
2015,PSOE,esfuerzos,10
2016,PSOE,aplicación,17
2017,PSOE,cargas,1
2018,PSOE,administrativas,5
2019,PSOE,transacción,1
2020,PSOE,utilización,9
2021,PSOE,plena,17
2022,PSOE,evaluaremos,2
2023,PSOE,última,13
